"","player","major","player_url","player_image_url","race","sport","final_status_year","major_label","count","color","season","height_inches","weight","position"
"86","Jordan Evans","undisclosed","http://www.soonersports.com/ViewArticle.dbml?SPSID=750326&SPID=127245&DB_LANG=C&DB_OEM_ID=31000&ATCLID=208865060&Q_SEASON=2013","http://image.cdnllnwnl.xosnetwork.com/pics33/200/KY/KYLXJSNXJRXJCYI.20130808160715.jpg","Mixed-Race","Football","FR","undisclosed",150,"#005C5C","2013",75,216,"LB"
"87","Jordan Finch","undisclosed","https://web.archive.org/web/20120104171845/http://www.soonersports.com/sports/m-footbl/mtt/finch_jordan00.html","http://grfx.cstv.com/photos/schools/okla/sports/m-footbl/auto_headshot/3434632.jpeg","African-American","Football","SO.RS","undisclosed",150,"#005C5C","2011",70,160,"DB"
"88","Jordan Smallwood","undisclosed","http://www.soonersports.com/ViewArticle.dbml?SPSID=750326&SPID=127245&DB_LANG=C&DB_OEM_ID=31000&ATCLID=208865660&Q_SEASON=2013","http://image.cdnllnwnl.xosnetwork.com/pics33/200/FS/FSKQOUGJKIHYMKM.20130808140716.jpg","African-American","Football","FR","undisclosed",150,"#005C5C","2013",74,202,"WR"
"89","Jordan Woodard","undisclosed","http://www.soonersports.com/ViewArticle.dbml?SPSID=750394&SPID=127260&DB_LANG=C&DB_OEM_ID=31000&ATCLID=208863461&Q_SEASON=2013","http://image.cdnllnwnl.xosnetwork.com/pics33/200/TJ/TJYCJOOTQMOBLJR.20130828165057.jpg","African-American","Mens Basketball","FR","undisclosed",150,"#005C5C","2014",73,185,"G"
"90","Josh New","undisclosed","https://web.archive.org/web/20110106072238/http://www.soonersports.com/sports/m-footbl/mtt/new_josh00.html","http://grfx.cstv.com/photos/schools/okla/sports/m-footbl/auto_headshot/5634340.jpeg","Caucasian","Football","JR","undisclosed",150,"#005C5C","2010",74,238,"TE"
"91","Joshua Neal","undisclosed","https://web.archive.org/web/20110106072238/http://www.soonersports.com/sports/m-footbl/mtt/neal_joshua00.html","http://grfx.cstv.com/photos/schools/okla/sports/m-footbl/auto_headshot/5556954.jpeg","African-American","Football","JR","undisclosed",150,"#005C5C","2010",71,182,"WR"
"92","Josiah St. John","undisclosed","http://www.soonersports.com/ViewArticle.dbml?SPSID=750326&SPID=127245&DB_LANG=C&DB_OEM_ID=31000&ATCLID=208862884&Q_SEASON=2013","http://image.cdnllnwnl.xosnetwork.com/pics33/200/VD/VDAJSCLHBUOLMFI.20130807191613.jpg","African-American","Football","JR","undisclosed",150,"#005C5C","2013",78,305,"OL"
"93","Julian Winters","undisclosed","http://www.soonersports.com/ViewArticle.dbml?SPSID=750326&SPID=127245&DB_LANG=C&DB_OEM_ID=31000&ATCLID=208872862&Q_SEASON=2013","http://image.cdnllnwnl.xosnetwork.com/pics33/200/GA/GAQYYOJCRIROIVX.20130807185756.jpg","African-American","Football","JR.RS","undisclosed",150,"#005C5C","2013",71,169,"DB"
"94","Justin Chaisson","undisclosed","https://web.archive.org/web/20100102030111/http://soonersports.com/sports/m-footbl/mtt/chaisson_justin00.html","http://grfx.cstv.com/photos/schools/okla/sports/m-footbl/auto_headshot/3434615.jpeg","Caucasian","Football","FR","undisclosed",150,"#005C5C","2009",76,257,"DE"
"95","Justin Johnson","undisclosed","https://web.archive.org/web/20081216010241/http://soonersports.com/sports/m-footbl/mtt/johnson_justin00.html","http://grfx.cstv.com/photos/schools/okla/sports/m-footbl/auto_headshot/2398127.jpeg","African-American","Football","FR","undisclosed",150,"#005C5C","2008",73,201,"RB"
"96","Kale Sawatzky","undisclosed","https://web.archive.org/web/20110106072238/http://www.soonersports.com/sports/m-footbl/mtt/sawatzky_kale00.html","http://grfx.cstv.com/photos/schools/okla/sports/m-footbl/auto_headshot/5556973.jpeg","Caucasian","Football","FR","undisclosed",150,"#005C5C","2010",74,215,"LB"
"97","Kameel Jackson","undisclosed","https://web.archive.org/web/20120104171845/http://www.soonersports.com/sports/m-footbl/mtt/jackson_kameel00.html","http://grfx.cstv.com/photos/schools/okla/sports/m-footbl/auto_headshot/6843241.jpeg","African-American","Football","FR","undisclosed",150,"#005C5C","2011",73,195,"WR"
"98","Keith Ford","undisclosed","http://www.soonersports.com/ViewArticle.dbml?SPSID=750326&SPID=127245&DB_LANG=C&DB_OEM_ID=31000&ATCLID=208865261&Q_SEASON=2013","http://image.cdnllnwnl.xosnetwork.com/pics33/200/PE/PEDVBYYKCWDJWSZ.20130808160127.jpg","African-American","Football","FR","undisclosed",150,"#005C5C","2013",71,205,"RB"
"99","Kellen Jones","undisclosed","https://web.archive.org/web/20120104171845/http://www.soonersports.com/sports/m-footbl/mtt/jones_kellen00.html","http://grfx.cstv.com/photos/schools/okla/sports/m-footbl/auto_headshot/7021850.jpeg","African-American","Football","FR","undisclosed",150,"#005C5C","2011",73,223,"LB"
"100","Kolby Smith","undisclosed","https://web.archive.org/web/20081216010241/http://soonersports.com/sports/m-footbl/mtt/smith_kolby00.html","http://grfx.cstv.com/photos/schools/okla/sports/m-footbl/auto_headshot/2398186.jpeg","Caucasian","Football","SR","undisclosed",150,"#005C5C","2008",75,243,"TE"
"101","Kyle Johnson","undisclosed","https://web.archive.org/web/20081216010241/http://soonersports.com/sports/m-footbl/mtt/johnson_kyle00.html","http://grfx.cstv.com/photos/schools/okla/sports/m-footbl/auto_headshot/1856745.jpeg","Caucasian","Football","SR","undisclosed",150,"#005C5C","2008",76,223,"LS"
"102","L.J. Moore","undisclosed","http://www.soonersports.com/ViewArticle.dbml?SPSID=750326&SPID=127245&DB_LANG=C&DB_OEM_ID=31000&ATCLID=208862880&Q_SEASON=2013","http://image.cdnllnwnl.xosnetwork.com/pics33/200/EV/EVZOPKYIMEXLIGP.20130808151347.jpg","African-American","Football","FR","undisclosed",150,"#005C5C","2013",73,166,"DB"
"103","Malcolm Kelly","undisclosed","https://web.archive.org/web/20080104164038/http://www.soonersports.com/sports/m-footbl/mtt/kelly_malcolm00.html","http://graphics.fansonly.com/photos/schools/okla/sports/m-footbl/auto_headshot/1268252.jpeg","African-American","Football","JR","undisclosed",150,"#005C5C","2007",76,219,"WR"
"104","Marcus Walker","undisclosed","https://web.archive.org/web/20080104164038/http://www.soonersports.com/sports/m-footbl/mtt/walker_marcus00.html","http://graphics.fansonly.com/photos/schools/okla/sports/m-footbl/auto_headshot/1268354.jpeg","African-American","Football","SR","undisclosed",150,"#005C5C","2007",70,197,"DB"
"105","Marloe Prince","undisclosed","https://web.archive.org/web/20081216010241/http://soonersports.com/sports/m-footbl/mtt/prince_marloe00.html","http://grfx.cstv.com/photos/schools/okla/sports/m-footbl/auto_headshot/2398169.jpeg","African-American","Football","JR","undisclosed",150,"#005C5C","2008",71,175,"DB"
"106","Matt Dimon","undisclosed","http://www.soonersports.com/ViewArticle.dbml?SPSID=750326&SPID=127245&DB_LANG=C&DB_OEM_ID=31000&ATCLID=208864961&Q_SEASON=2013","http://image.cdnllnwnl.xosnetwork.com/pics33/200/FG/FGOSGDLJLSINJYX.20130808160854.jpg","Caucasian","Football","FR","undisclosed",150,"#005C5C","2013",74,268,"DE"
"107","Matt Wilson","undisclosed","https://web.archive.org/web/20110106072238/http://www.soonersports.com/sports/m-footbl/mtt/wilson_matt00.html","http://grfx.cstv.com/schools/okla/graphics/mtt-logo.gif","No Photo","Football","JR","undisclosed",150,"#005C5C","2010",76,221,"DE"
"108","Matthew Moreland","undisclosed","https://web.archive.org/web/20100102030111/http://soonersports.com/sports/m-footbl/mtt/moreland_matthew00.html","http://grfx.cstv.com/photos/schools/okla/sports/m-footbl/auto_headshot/3434717.jpeg","Caucasian","Football","JR","undisclosed",150,"#005C5C","2009",74,206,"K"
"109","Matthew Romar","undisclosed","http://www.soonersports.com/ViewArticle.dbml?SPSID=750326&SPID=127245&DB_LANG=C&DB_OEM_ID=31000&ATCLID=208865363&Q_SEASON=2013","http://image.cdnllnwnl.xosnetwork.com/pics33/200/FZ/FZZWQJMFMRHZJFG.20130808142436.jpg","African-American","Football","FR","undisclosed",150,"#005C5C","2013",75,286,"DT"
"110","Michael Cohen","undisclosed","https://web.archive.org/web/20080104164038/http://www.soonersports.com/sports/m-footbl/mtt/cohen_michael00.html","http://graphics.fansonly.com/photos/schools/okla/sports/m-footbl/auto_headshot/1268174.jpeg","Caucasian","Football","SR","undisclosed",150,"#005C5C","2007",70,201,"P"
"111","Michael Hayes","undisclosed","https://web.archive.org/web/20081216010241/http://soonersports.com/sports/m-footbl/mtt/hayes_michael01.html","http://grfx.cstv.com/photos/schools/okla/sports/m-footbl/auto_headshot/2398113.jpeg","Caucasian","Football","SO","undisclosed",150,"#005C5C","2008",68,178,"DB"
"112","Michael Hill","undisclosed","https://web.archive.org/web/20120104171845/http://www.soonersports.com/sports/m-footbl/mtt/hill_michael00.html","http://grfx.cstv.com/photos/schools/okla/sports/m-footbl/auto_headshot/6843214.jpeg","Caucasian","Football","FR","undisclosed",150,"#005C5C","2011",68,165,"K"
"113","Michael Malone","undisclosed","https://web.archive.org/web/20100102030111/http://soonersports.com/sports/m-footbl/mtt/malone_michael00.html","http://grfx.cstv.com/photos/schools/okla/sports/m-footbl/auto_headshot/3677768.jpeg","African-American","Football","FR","undisclosed",150,"#005C5C","2009",73,215,"RB"
"114","Mike Onuoha","undisclosed","http://www.soonersports.com/ViewArticle.dbml?SPSID=750326&SPID=127245&DB_LANG=C&DB_OEM_ID=31000&ATCLID=208409641&Q_SEASON=2013","http://image.cdnllnwnl.xosnetwork.com/pics33/200/KY/KYUGPLWSMEACSPY.20130607194205.jpeg","African-American","Football","SO","undisclosed",150,"#005C5C","2013",77,235,"DE"
"115","Mitch Tate","undisclosed","http://www.soonersports.com/ViewArticle.dbml?SPSID=750326&SPID=127245&DB_LANG=C&DB_OEM_ID=31000&ATCLID=208799071&Q_SEASON=2013","http://image.cdnllnwnl.xosnetwork.com/pics33/200/BK/BKRVMFRNTMUXLNJ.20130807191442.jpg","Caucasian","Football","SO.RS","undisclosed",150,"#005C5C","2013",76,245,"DE"
"116","Mitch Williams","undisclosed","https://web.archive.org/web/20120104171845/http://www.soonersports.com/sports/m-footbl/mtt/williams_mitch00.html","http://grfx.cstv.com/photos/schools/okla/sports/m-footbl/auto_headshot/6843362.jpeg","Caucasian","Football","JR","undisclosed",150,"#005C5C","2011",75,222,"DE"
"117","Nick Hardaway","undisclosed","http://www.soonersports.com/ViewArticle.dbml?SPSID=750326&SPID=127245&DB_LANG=C&DB_OEM_ID=31000&ATCLID=209264290&Q_SEASON=2013","http://graphics.fansonly.com/schools/okla/graphics/mtt-logo.gif","No Photo","Football","FR","undisclosed",150,"#005C5C","2013",76,315,"OL"
"118","Nick Hodgson","undisclosed","http://www.soonersports.com/ViewArticle.dbml?SPSID=750326&SPID=127245&DB_LANG=C&DB_OEM_ID=31000&ATCLID=208409624&Q_SEASON=2013","http://image.cdnllnwnl.xosnetwork.com/pics33/200/BO/BOQYEILACDWGQLY.20130808153848.jpg","Caucasian","Football","JR","undisclosed",150,"#005C5C","2013",74,193,"K"
"119","Noah Hughey","undisclosed","https://web.archive.org/web/20080104164038/http://www.soonersports.com/sports/m-footbl/mtt/hughey_noah00.html","http://graphics.fansonly.com/photos/schools/okla/sports/m-footbl/auto_headshot/1268242.jpeg","Caucasian","Football","SO","undisclosed",150,"#005C5C","2007",75,295,"OL"
"120","Ogbonnia Okoronkwo","undisclosed","http://www.soonersports.com/ViewArticle.dbml?SPSID=750326&SPID=127245&DB_LANG=C&DB_OEM_ID=31000&ATCLID=208865360&Q_SEASON=2013","http://image.cdnllnwnl.xosnetwork.com/pics33/200/XF/XFPNRGVVQYDUIDE.20130808144959.jpg","African-American","Football","FR","undisclosed",150,"#005C5C","2013",75,214,"DE"
"121","Paul Pounds","undisclosed","https://web.archive.org/web/20120928030914/http://www.soonersports.com/sports/m-footbl/mtt/pounds_paul00.html","http://grfx.cstv.com/schools/okla/graphics/mtt-logo.gif","No Photo","Football","FR.RS","undisclosed",150,"#005C5C","2012",74,220,"DE"
"122","Princz Jones","undisclosed","https://web.archive.org/web/20100102030111/http://soonersports.com/sports/m-footbl/mtt/jones_princz00.html","http://grfx.cstv.com/photos/schools/okla/sports/m-footbl/auto_headshot/3434681.jpeg","African-American","Football","JR","undisclosed",150,"#005C5C","2009",73,205,"RB"
"123","Quincy Russell","undisclosed","http://www.soonersports.com/ViewArticle.dbml?SPSID=750326&SPID=127245&DB_LANG=C&DB_OEM_ID=31000&ATCLID=208865461&Q_SEASON=2013","http://graphics.fansonly.com/schools/okla/graphics/mtt-logo.gif","No Photo","Football","JR","undisclosed",150,"#005C5C","2013",76,315,"DT"
"124","Rashad Hutchins","undisclosed","https://web.archive.org/web/20081216010241/http://soonersports.com/sports/m-footbl/mtt/hutchins_rashad00.html","http://grfx.cstv.com/photos/schools/okla/sports/m-footbl/auto_headshot/2398117.jpeg","African-American","Football","FR.RS","undisclosed",150,"#005C5C","2008",70,180,"WR"
"125","Reggie Smith","undisclosed","https://web.archive.org/web/20080104164038/http://www.soonersports.com/sports/m-footbl/mtt/smith_reggie00.html","http://graphics.fansonly.com/photos/schools/okla/sports/m-footbl/auto_headshot/1268337.jpeg","African-American","Football","JR","undisclosed",150,"#005C5C","2007",73,196,"DB"
"126","Riley Nolan","undisclosed","http://www.soonersports.com/ViewArticle.dbml?SPSID=750326&SPID=127245&DB_LANG=C&DB_OEM_ID=31000&ATCLID=208870362&Q_SEASON=2013","http://image.cdnllnwnl.xosnetwork.com/pics33/200/RH/RHMCHNJKRCVDMTR.20130808145312.jpg","Caucasian","Football","FR.RS","undisclosed",150,"#005C5C","2013",75,283,"OL"
"127","Robert Hollis","undisclosed","http://www.soonersports.com/ViewArticle.dbml?SPSID=750326&SPID=127245&DB_LANG=C&DB_OEM_ID=31000&ATCLID=208799266&Q_SEASON=2013","http://image.cdnllnwnl.xosnetwork.com/pics33/200/YQ/YQRNLYCROCGYLRG.20130808153802.jpg","African-American","Football","SO.RS","undisclosed",150,"#005C5C","2013",76,330,"DT"
"128","Ruben Hunter","undisclosed","http://www.soonersports.com/ViewArticle.dbml?SPSID=750326&SPID=127245&DB_LANG=C&DB_OEM_ID=31000&ATCLID=208870361&Q_SEASON=2013","http://image.cdnllnwnl.xosnetwork.com/pics33/200/SB/SBKSMCVXMRSPYSY.20130808153524.jpg","Caucasian","Football","FR","undisclosed",150,"#005C5C","2013",74,204,"LB"
"129","Ryan Allgood","undisclosed","https://web.archive.org/web/20080104164038/http://www.soonersports.com/sports/m-footbl/mtt/allgood_ryan01.html","http://graphics.fansonly.com/photos/schools/okla/sports/m-footbl/auto_headshot/1267897.jpeg","Caucasian","Football","FR.RS","undisclosed",150,"#005C5C","2007",75,229,"TE"
"130","Ryan Caro","undisclosed","https://web.archive.org/web/20120104171845/http://www.soonersports.com/sports/m-footbl/mtt/caro_ryan00.html","http://grfx.cstv.com/photos/schools/okla/sports/m-footbl/auto_headshot/5634305.jpeg","African-American","Football","SR","undisclosed",150,"#005C5C","2011",67,173,"WR"
"131","Samson Adeoye","undisclosed","https://web.archive.org/web/20100102030111/http://soonersports.com/sports/m-footbl/mtt/adeoye_samson00.html","http://grfx.cstv.com/photos/schools/okla/sports/m-footbl/auto_headshot/3434534.jpeg","Native American","Football","SO","undisclosed",150,"#005C5C","2009",74,180,"WR"
"132","Sean Edwards","undisclosed","https://web.archive.org/web/20081216010241/http://soonersports.com/sports/m-footbl/mtt/edwards_sean00.html","http://grfx.cstv.com/photos/schools/okla/sports/m-footbl/auto_headshot/2398085.jpeg","African-American","Football","FR.RS","undisclosed",150,"#005C5C","2008",68,156,"DB"
"133","Sean Morrison","undisclosed","https://web.archive.org/web/20100102030111/http://soonersports.com/sports/m-footbl/mtt/morrison_sean00.html","http://grfx.cstv.com/photos/schools/okla/sports/m-footbl/auto_headshot/2398521.jpeg","Caucasian","Football","SO","undisclosed",150,"#005C5C","2009",76,224,"DS"
"134","Seth Carter","undisclosed","http://www.soonersports.com/ViewArticle.dbml?SPSID=750326&SPID=127245&DB_LANG=C&DB_OEM_ID=31000&ATCLID=208870360&Q_SEASON=2013","http://image.cdnllnwnl.xosnetwork.com/pics33/200/RY/RYOGUNBMQYESLXG.20130808161554.jpg","Caucasian","Football","SR","undisclosed",150,"#005C5C","2013",71,186,"DB"
"135","Sheldon McClain","undisclosed","https://web.archive.org/web/20120104171845/http://www.soonersports.com/sports/m-footbl/mtt/mcclain_sheldon00.html","http://grfx.cstv.com/photos/schools/okla/sports/m-footbl/auto_headshot/6843297.jpeg","African-American","Football","FR.RS","undisclosed",150,"#005C5C","2011",74,190,"WR"
"136","Sherrone Moore","undisclosed","https://web.archive.org/web/20080104164038/http://www.soonersports.com/sports/m-footbl/mtt/moore_sherrone00.html","http://graphics.fansonly.com/photos/schools/okla/sports/m-footbl/auto_headshot/1268300.jpeg","African-American","Football","SR","undisclosed",150,"#005C5C","2007",75,296,"OL"
"137","Spencer Covey","undisclosed","https://web.archive.org/web/20080104164038/http://www.soonersports.com/sports/m-footbl/mtt/covey_spencer00.html","http://graphics.fansonly.com/schools/okla/graphics/mtt-logo.gif","No Photo","Football","FR","undisclosed",150,"#005C5C","2007",73,195,"K"
"138","T.C. Bread","undisclosed","https://web.archive.org/web/20080104164038/http://www.soonersports.com/sports/m-footbl/mtt/bread_tc00.html","http://graphics.fansonly.com/schools/okla/graphics/mtt-logo.gif","No Photo","Football","FR","undisclosed",150,"#005C5C","2007",74,226,"LB"
"139","T.J. Hamilton","undisclosed","https://web.archive.org/web/20100102030111/http://soonersports.com/sports/m-footbl/mtt/hamilton_t.j.01.html","http://grfx.cstv.com/photos/schools/okla/sports/m-footbl/auto_headshot/3434651.jpeg","Caucasian","Football","SR","undisclosed",150,"#005C5C","2009",71,194,"WR"
"140","Thaddeus LaGrone","undisclosed","http://www.soonersports.com/ViewArticle.dbml?SPSID=750326&SPID=127245&DB_LANG=C&DB_OEM_ID=31000&ATCLID=209264220&Q_SEASON=2013","http://graphics.fansonly.com/schools/okla/graphics/mtt-logo.gif","No Photo","Football","FR","undisclosed",150,"#005C5C","2013",74,193,"DB"
"141","Tola Jimoh","undisclosed","https://web.archive.org/web/20100102030111/http://soonersports.com/sports/m-footbl/mtt/jimoh_tola00.html","http://grfx.cstv.com/photos/schools/okla/sports/m-footbl/auto_headshot/3434666.jpeg","African-American","Football","SR","undisclosed",150,"#005C5C","2009",73,232,"DE"
"142","Tommy Taggart","undisclosed","https://web.archive.org/web/20080104164038/http://www.soonersports.com/sports/m-footbl/mtt/taggart_tommy00.html","http://graphics.fansonly.com/photos/schools/okla/sports/m-footbl/auto_headshot/1268346.jpeg","Caucasian","Football","JR","undisclosed",150,"#005C5C","2007",74,292,"DT"
"143","Tony Feo","undisclosed","http://www.soonersports.com/ViewArticle.dbml?SPSID=750326&SPID=127245&DB_LANG=C&DB_OEM_ID=31000&ATCLID=208865160&Q_SEASON=2013","http://image.cdnllnwnl.xosnetwork.com/pics33/200/RS/RSCZUJVAOUCLDSG.20130808160231.jpg","Pacific Islander","Football","JR.RS","undisclosed",150,"#005C5C","2013",76,292,"OL"
"144","Trent Williams","undisclosed","https://web.archive.org/web/20100102030111/http://soonersports.com/sports/m-footbl/mtt/williams_trent00.html","http://grfx.cstv.com/photos/schools/okla/sports/m-footbl/auto_headshot/3434755.jpeg","African-American","Football","SR","undisclosed",150,"#005C5C","2009",77,318,"OL"
"145","Turner Troup","undisclosed","https://web.archive.org/web/20081216010241/http://soonersports.com/sports/m-footbl/mtt/troup_turner00.html","http://grfx.cstv.com/photos/schools/okla/sports/m-footbl/auto_headshot/2398196.jpeg","Caucasian","Football","FR.RS","undisclosed",150,"#005C5C","2008",73,210,"LB"
"146","Tyler Anderson","undisclosed","https://web.archive.org/web/20120928031037/http://www.soonersports.com/sports/m-footbl/mtt/anderson_tyler00.html","http://grfx.cstv.com/schools/okla/graphics/mtt-logo.gif","No Photo","Football","SO","undisclosed",150,"#005C5C","2012",74,210,"LB"
"147","Tyler Stradford","undisclosed","https://web.archive.org/web/20080104164038/http://www.soonersports.com/sports/m-footbl/mtt/stradford_tyler00.html","http://graphics.fansonly.com/photos/schools/okla/sports/m-footbl/auto_headshot/1268343.jpeg","African-American","Football","FR","undisclosed",150,"#005C5C","2007",73,173,"WR"
"148","Woody Toms","undisclosed","https://web.archive.org/web/20100102030111/http://soonersports.com/sports/m-footbl/mtt/toms_woody00.html","http://grfx.cstv.com/photos/schools/okla/sports/m-footbl/auto_headshot/3434746.jpeg","Caucasian","Football","FR.RS","undisclosed",150,"#005C5C","2009",74,237,"TE"
"149","Zac Givens","undisclosed","https://web.archive.org/web/20081216010241/http://soonersports.com/sports/m-footbl/mtt/givens_zac00.html","http://grfx.cstv.com/photos/schools/okla/sports/m-footbl/auto_headshot/1722882.jpeg","No Photo","Football","SO","undisclosed",150,"#005C5C","2008",71,180,"WR"
"150","Zach Montana","undisclosed","https://web.archive.org/web/20120104171845/http://www.soonersports.com/sports/m-footbl/mtt/montana_zach00.html","http://grfx.cstv.com/photos/schools/okla/sports/m-footbl/auto_headshot/3677765.jpeg","Caucasian","Football","JR","undisclosed",150,"#005C5C","2011",71,192,"DB"
"151","Adrian Taylor","sociology","https://web.archive.org/web/20110106072238/http://www.soonersports.com/sports/m-footbl/mtt/taylor_adrian00.html","http://grfx.cstv.com/photos/schools/okla/sports/m-footbl/auto_headshot/5634455.jpeg","African-American","Football","SR","sociology",35,"#C6011F","2010",76,302,"DT"
"152","Alonzo Dotson","sociology","https://web.archive.org/web/20080104164038/http://www.soonersports.com/sports/m-footbl/mtt/dotson_alonzo00.html","http://graphics.fansonly.com/photos/schools/okla/sports/m-footbl/auto_headshot/1268210.jpeg","African-American","Football","SR","sociology",35,"#C6011F","2007",76,251,"DE"
"153","Austin Box","sociology","https://web.archive.org/web/20120104171845/http://www.soonersports.com/sports/m-footbl/mtt/box_austin00.html","http://grfx.cstv.com/photos/schools/okla/sports/m-footbl/auto_headshot/5634293.jpeg","Caucasian","Football","SR","sociology",35,"#C6011F","2011",73,228,"LB"
"154","Austin Johnson","sociology","https://web.archive.org/web/20081216012149/http://soonersports.com/sports/m-baskbl/mtt/johnson_austin00.html","http://grfx.cstv.com/photos/schools/okla/sports/m-baskbl/auto_headshot/2274434.jpeg","African-American","Mens Basketball","SR","sociology",35,"#C6011F","2009",75,176,"G"
"155","Branndon Braxton","sociology","https://web.archive.org/web/20081216010241/http://soonersports.com/sports/m-footbl/mtt/braxton_branndon00.html","http://grfx.cstv.com/photos/schools/okla/sports/m-footbl/auto_headshot/2398056.jpeg","African-American","Football","SR","sociology",35,"#C6011F","2008",78,304,"OL"
"156","Brett Bowers","sociology","https://web.archive.org/web/20081216010241/http://soonersports.com/sports/m-footbl/mtt/bowers_brett00.html","http://grfx.cstv.com/photos/schools/okla/sports/m-footbl/auto_headshot/2398052.jpeg","Caucasian","Football","JR","sociology",35,"#C6011F","2008",73,197,"DB"
"157","Brian Simmons","sociology","https://web.archive.org/web/20100102030111/http://soonersports.com/sports/m-footbl/mtt/simmons_brian00.html","http://grfx.cstv.com/photos/schools/okla/sports/m-footbl/auto_headshot/3434738.jpeg","African-American","Football","SR","sociology",35,"#C6011F","2009",76,318,"OL"
"158","Brody Eldridge","sociology","https://web.archive.org/web/20100102030111/http://soonersports.com/sports/m-footbl/mtt/eldridge_brody00.html","http://grfx.cstv.com/photos/schools/okla/sports/m-footbl/auto_headshot/3434626.jpeg","Caucasian","Football","SR","sociology",35,"#C6011F","2009",77,265,"TE"
"159","Caleb Gastelum","sociology","http://www.soonersports.com/ViewArticle.dbml?SPSID=750326&SPID=127245&DB_LANG=C&DB_OEM_ID=31000&ATCLID=208409640&Q_SEASON=2013","http://image.cdnllnwnl.xosnetwork.com/pics33/200/GP/GPGAPFANHKINORV.20130808155550.jpg","Caucasian","Football","JR","sociology",35,"#C6011F","2013",74,222,"LB"
"160","Cameron Kenney","sociology","https://web.archive.org/web/20110106072238/http://www.soonersports.com/sports/m-footbl/mtt/kenney_cameron00.html","http://grfx.cstv.com/photos/schools/okla/sports/m-footbl/auto_headshot/5634278.jpeg","Mixed-Race","Football","SR","sociology",35,"#C6011F","2010",73,193,"WR"
"161","Casey Walker","sociology","https://web.archive.org/web/20120104171845/http://www.soonersports.com/sports/m-footbl/mtt/walker_casey00.html","http://grfx.cstv.com/photos/schools/okla/sports/m-footbl/auto_headshot/6843575.jpeg","African-American","Football","JR","sociology",35,"#C6011F","2011",74,308,"DT"
"162","Chris Brown","sociology","https://web.archive.org/web/20100102030111/http://soonersports.com/sports/m-footbl/mtt/brown_chris00.html","http://grfx.cstv.com/photos/schools/okla/sports/m-footbl/auto_headshot/3434598.jpeg","African-American","Football","SR","sociology",35,"#C6011F","2009",70,200,"RB"
"163","Cordero Moore","sociology","https://web.archive.org/web/20100102030111/http://soonersports.com/sports/m-footbl/mtt/moore_cordero00.html","http://grfx.cstv.com/photos/schools/okla/sports/m-footbl/auto_headshot/3434716.jpeg","African-American","Football","SR","sociology",35,"#C6011F","2009",74,310,"DT"
"164","Cortney Carter","sociology","https://web.archive.org/web/20081216010241/http://soonersports.com/sports/m-footbl/mtt/carter_cortney00.html","http://grfx.cstv.com/photos/schools/okla/sports/m-footbl/auto_headshot/2398068.jpeg","African-American","Football","SR","sociology",35,"#C6011F","2008",69,187,"DB"
"165","Darien Williams","sociology","https://web.archive.org/web/20080104164038/http://www.soonersports.com/sports/m-footbl/mtt/williams_darien00.html","http://graphics.fansonly.com/photos/schools/okla/sports/m-footbl/auto_headshot/1268358.jpeg","African-American","Football","SR","sociology",35,"#C6011F","2007",70,197,"DB"
"166","Demarrio Pleasant","sociology","https://web.archive.org/web/20080104164038/http://www.soonersports.com/sports/m-footbl/mtt/pleasant_demarrio00.html","http://graphics.fansonly.com/photos/schools/okla/sports/m-footbl/auto_headshot/1268315.jpeg","African-American","Football","SR","sociology",35,"#C6011F","2007",74,240,"LB"
"167","Derek Shaw","sociology","https://web.archive.org/web/20100102030111/http://soonersports.com/sports/m-footbl/mtt/shaw_derek00.html","http://grfx.cstv.com/photos/schools/okla/sports/m-footbl/auto_headshot/3434734.jpeg","Caucasian","Football","SR","sociology",35,"#C6011F","2009",73,222,"DS"
"168","Ian Pleasant","sociology","https://web.archive.org/web/20080104164038/http://www.soonersports.com/sports/m-footbl/mtt/pleasant_ian00.html","http://graphics.fansonly.com/photos/schools/okla/sports/m-footbl/auto_headshot/1268318.jpeg","African-American","Football","SR","sociology",35,"#C6011F","2007",70,223,"FB"
"169","J.R. Bryant","sociology","https://web.archive.org/web/20100102030111/http://soonersports.com/sports/m-footbl/mtt/bryant_jr00.html","http://grfx.cstv.com/photos/schools/okla/sports/m-footbl/auto_headshot/3434604.jpeg","African-American","Football","SR","sociology",35,"#C6011F","2009",74,225,"LB"
"170","Jacob Gutierrez","sociology","https://web.archive.org/web/20080104164038/http://www.soonersports.com/sports/m-footbl/mtt/gutierrez_jacob00.html","http://graphics.fansonly.com/photos/schools/okla/sports/m-footbl/auto_headshot/1268233.jpeg","Hispanic","Football","SR","sociology",35,"#C6011F","2007",66,184,"RB"
"171","Joe Jon Finley","sociology","https://web.archive.org/web/20080104164038/http://www.soonersports.com/sports/m-footbl/mtt/finley_joejon00.html","http://graphics.fansonly.com/photos/schools/okla/sports/m-footbl/auto_headshot/1268218.jpeg","Caucasian","Football","SR","sociology",35,"#C6011F","2007",78,261,"TE"
"172","Jon Cooper","sociology","https://web.archive.org/web/20081216010241/http://soonersports.com/sports/m-footbl/mtt/cooper_jon00.html","http://grfx.cstv.com/photos/schools/okla/sports/m-footbl/auto_headshot/2398082.jpeg","Caucasian","Football","SR","sociology",35,"#C6011F","2008",75,290,"OL"
