Player_Name,Draft_Year,Player_Combine_Year,Player_Height_WO_Shoes,Player_Height_WO_Shoes_Inches,Player_Height_W_Shoes,Player_Height_W_Shoes_Inches,Player_Height,Player_Height_Inches,Player_Weight_LBS,Player_Wingspan,Player_Wingspan_Inches,Player_Reach,Player_Reach_Inches,Player_Bodyfat_Percent,Player_Hand_Length_Inches,Player_Hand_Width_Inches,Player_Vertical_No_Step,Player_Vertical_No_Step_Reach,Player_Vertical_No_Step_Reach_Inches,Player_Max_Vertical_Inches,Player_Max_Vertical_Reach,Player_Max_Vertical_Reach_Inches,Player_Bench_225,Player_Agility_Seconds,Player_Sprint_Three_Quarter_Court,Player_Rank,Pick,Player_DraftExpress_Profile,Player_DraftExpress_Stats,Player_DBPedia_URL,Player_DBPedia_Data,ID.Pick,Round,Round.Pick,Pick_2,Draft_Franchise,Postdraft_Franchise,Player_Drafted_From,Player_Birthday
Adrian Banks,2008,2008,"6'2.5""",74.5,"6'3.5""",75.5,6.29166415,75.5,183,"6'3.75""",75.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,draftexpress.com/profile/Adrian-Banks-5076/,draftexpress.com/profile/Adrian-Banks-5076/stats,live.dbpedia.org/page/Adrian_Banks,live.dbpedia.org/data/Adrian_Banks.json,NA,NA,NA,NA,NA,NA,NA,NA
Adrian Oliver,2011,2011,"6'3""",75,NA,NA,6.34999746,76.2,198,"6'6""",78,"8'2""",98,NA,NA,NA,24.5,"10'2.5""",122.5,NA,NA,NA,NA,12.06,3.52,NA,NA,draftexpress.com/profile/Adrian-Oliver-1169/,draftexpress.com/profile/Adrian-Oliver-1169/stats,live.dbpedia.org/page/Adrian_Oliver,live.dbpedia.org/data/Adrian_Oliver.json,NA,NA,NA,NA,NA,NA,NA,NA
Aerick Sanders,2004,2004,"6'6.5""",78.5,"6'7.5""",79.5,6.62499735,79.5,205,"6'11.5""",83.5,"8'10""",106,NA,NA,NA,24.5,"10'10.5""",130.5,30.5,"11'4.5""",136.5,9,11.98,3.37,58,NA,draftexpress.com/profile/Aerick-Sanders-5651/,draftexpress.com/profile/Aerick-Sanders-5651/stats,live.dbpedia.org/page/Aerick_Sanders,live.dbpedia.org/data/Aerick_Sanders.json,NA,NA,NA,NA,NA,NA,NA,NA
Ahmad Nivins,2009,2009,"6'8.75""",80.75,"6'10""",82,6.8333306,82,230,"7'0.75""",84.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,draftexpress.com/profile/Ahmad-Nivins-1230/,draftexpress.com/profile/Ahmad-Nivins-1230/stats,live.dbpedia.org/page/Ahmad_Nivins,live.dbpedia.org/data/Ahmad_Nivins.json,2.26,2,26,56,Mavericks,Mavericks,Saint Joseph's,2/10/87
Ahmad Starks,2009,2009,NA,NA,"5'6""",66,5.4999978,66,163,"5'11.5""",71.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,draftexpress.com/profile/Ahmad-Starks-17999/,draftexpress.com/profile/Ahmad-Starks-17999/stats,live.dbpedia.org/page/Ahmad_Starks,live.dbpedia.org/data/Ahmad_Starks.json,NA,NA,NA,NA,NA,NA,NA,NA
AJ Hammons,2011,2011,NA,NA,"7'0""",84,6.9999972,84,278,"7'3""",87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,draftexpress.com/profile/A.J.-Hammons-7070/,draftexpress.com/profile/A.J.-Hammons-7070/stats,live.dbpedia.org/page/AJ_Hammons,live.dbpedia.org/data/AJ_Hammons.json,NA,NA,NA,NA,NA,NA,NA,NA
Akin Akingbala,2006,2006,"6'9.5""",81.5,"6'10.5""",82.5,6.87499725,82.5,228,"7'2.75""",86.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,draftexpress.com/profile/Akin-Akingbala-5629/,draftexpress.com/profile/Akin-Akingbala-5629/stats,live.dbpedia.org/page/Akin_Akingbala,live.dbpedia.org/data/Akin_Akingbala.json,NA,NA,NA,NA,NA,NA,NA,NA
Al Fisher,2009,2009,"6'0""",72,"6'1""",73,6.0833309,73,193,"6'3.5""",75.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,draftexpress.com/profile/Al-Fisher-23592/,draftexpress.com/profile/Al-Fisher-23592/stats,live.dbpedia.org/page/Al_Fisher,live.dbpedia.org/data/Al_Fisher.json,NA,NA,NA,NA,NA,NA,NA,NA
Al Horford,2007,2007,"6'8.75""",80.75,"6'9.75""",81.75,6.812497275,81.75,246,"7'0.75""",84.75,"8'11""",107,0.091,NA,NA,31,"11'6""",138,35.5,"11'10.5""",142.5,20,12.15,3.37,21,3,draftexpress.com/profile/Al-Horford-415/,draftexpress.com/profile/Al-Horford-415/stats,live.dbpedia.org/page/Al_Horford,live.dbpedia.org/data/Al_Horford.json,1.3,1,3,3,Hawks,Hawks,Florida,6/3/86
Al Jefferson,2004,2004,"6'8.5""",80.5,"6'9.75""",81.75,6.812497275,81.75,263,"7'2.5""",86.5,"9'2""",110,NA,NA,NA,28.5,"11'6.5""",138.5,30,"11'8""",140,3,13.08,3.29,68,15,draftexpress.com/profile/Al-Jefferson-2979/,draftexpress.com/profile/Al-Jefferson-2979/stats,live.dbpedia.org/page/Al_Jefferson,live.dbpedia.org/data/Al_Jefferson.json,1.15,1,15,15,Celtics,Celtics,,1/4/85
Al Thornton,2007,2007,"6'5.75""",77.75,"6'7""",79,6.5833307,79,221,"7'1""",85,"8'8""",104,0.058,NA,NA,35,"11'7""",139,41,"12'1""",145,9,11.96,3.16,17,14,draftexpress.com/profile/Al-Thornton-591/,draftexpress.com/profile/Al-Thornton-591/stats,live.dbpedia.org/page/Al_Thornton,live.dbpedia.org/data/Al_Thornton.json,1.14,1,14,14,Clippers,Clippers,Florida State,12/7/83
Al-Farouq Aminu,2009,2009,NA,NA,"6'8""",80,6.666664,80,218,"7'0""",84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,draftexpress.com/profile/Al-Farouq-Aminu-1293/,draftexpress.com/profile/Al-Farouq-Aminu-1293/stats,live.dbpedia.org/page/Al-Farouq_Aminu,live.dbpedia.org/data/Al-Farouq_Aminu.json,NA,NA,NA,NA,NA,NA,NA,NA
Al-Farouq Aminu,2010,2010,"6'7.25""",79.25,"6'8.5""",80.5,6.70833065,80.5,216,"7'3.25""",87.25,"9'0.5""",108.5,0.082,9.5,9.5,27,"11'3.5""",135.5,33.5,"11'10""",142,13,11.29,3.3,NA,8,draftexpress.com/profile/Al-Farouq-Aminu-1293/,draftexpress.com/profile/Al-Farouq-Aminu-1293/stats,live.dbpedia.org/page/Al-Farouq_Aminu,live.dbpedia.org/data/Al-Farouq_Aminu.json,1.8,1,8,8,Clippers,Clippers,Wake Forest,9/21/90
Alade Aminu,2009,2009,"6'9""",81,"6'10.5""",82.5,6.87499725,82.5,229,"7'3""",87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,draftexpress.com/profile/Alade-Aminu-1389/,draftexpress.com/profile/Alade-Aminu-1389/stats,live.dbpedia.org/page/Alade_Aminu,live.dbpedia.org/data/Alade_Aminu.json,NA,NA,NA,NA,NA,NA,NA,NA
Alan Anderson,2005,2005,"6'4.5""",76.5,"6'6""",78,6.4999974,78,223,"6'9.5""",81.5,"8'8""",104,NA,NA,NA,26.5,"10'10.5""",130.5,30.5,"11'2.5""",134.5,10,10.32,3.27,30,NA,draftexpress.com/profile/Alan-Anderson-391/,draftexpress.com/profile/Alan-Anderson-391/stats,live.dbpedia.org/page/Alan_Anderson,live.dbpedia.org/data/Alan_Anderson.json,NA,NA,NA,NA,NA,NA,NA,NA
Alan Daniels,2006,2006,"6'4.5""",76.5,"6'6""",78,6.4999974,78,182,"6'8.5""",80.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,draftexpress.com/profile/Alan-Daniels-28150/,draftexpress.com/profile/Alan-Daniels-28150/stats,live.dbpedia.org/page/Alan_Daniels,live.dbpedia.org/data/Alan_Daniels.json,NA,NA,NA,NA,NA,NA,NA,NA
Alan Henderson,1995,1995,"6'9.5""",81.5,NA,NA,6.89166391,82.7,235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,draftexpress.com/profile/Alan-Henderson-2786/,draftexpress.com/profile/Alan-Henderson-2786/stats,live.dbpedia.org/page/Alan_Henderson,live.dbpedia.org/data/Alan_Henderson.json,1.16,1,16,16,Hawks,Hawks,Indiana,12/2/72
Alan Tomidy,1996,1996,"6'8.75""",80.75,NA,NA,6.829163935,81.95,252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,draftexpress.com/profile/Alan-Tomidy-35362/,draftexpress.com/profile/Alan-Tomidy-35362/stats,live.dbpedia.org/page/Alan_Tomidy,live.dbpedia.org/data/Alan_Tomidy.json,NA,NA,NA,NA,NA,NA,NA,NA
Alan Wiggins,2007,2007,"6'7""",79,"6'8""",80,6.666664,80,234,"6'10""",82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,draftexpress.com/profile/Alan-Wiggins-Jr-189/,draftexpress.com/profile/Alan-Wiggins-Jr-189/stats,live.dbpedia.org/page/Alan_Wiggins,live.dbpedia.org/data/Alan_Wiggins.json,NA,NA,NA,NA,NA,NA,NA,NA
Alec Brown,2011,2011,NA,NA,"7'1""",85,7.0833305,85,212,"7'0""",84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,draftexpress.com/profile/Alec-Brown-6402/,draftexpress.com/profile/Alec-Brown-6402/stats,live.dbpedia.org/page/Alec_Brown,live.dbpedia.org/data/Alec_Brown.json,NA,NA,NA,NA,NA,NA,NA,NA
Alec Burks,2010,2010,NA,NA,"6'5.5""",77.5,6.45833075,77.5,191,"6'10.5""",82.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,draftexpress.com/profile/Alec-Burks-5819/,draftexpress.com/profile/Alec-Burks-5819/stats,live.dbpedia.org/page/Alec_Burks,live.dbpedia.org/data/Alec_Burks.json,NA,NA,NA,NA,NA,NA,NA,NA
Alec Burks,2011,2011,"6'5""",77,"6'6""",78,6.4999974,78,193,"6'10""",82,"8'7.5""",103.5,0.051,9,8.25,29,"11'0.5""",132.5,36,"11'7.5""",139.5,5,10.96,3.17,NA,12,draftexpress.com/profile/Alec-Burks-5819/,draftexpress.com/profile/Alec-Burks-5819/stats,live.dbpedia.org/page/Alec_Burks,live.dbpedia.org/data/Alec_Burks.json,1.12,1,12,12,Jazz,Jazz,Colorado,7/20/91
Aleks Maric,2008,2008,"6'9.75""",81.75,"6'10.75""",82.75,6.895830575,82.75,273,"7'1""",85,"9'1.5""",109.5,0.101,NA,NA,23,"11'0.5""",132.5,28,"11'5.5""",137.5,15,11.76,3.35,NA,NA,draftexpress.com/profile/Aleks-Maric-593/,draftexpress.com/profile/Aleks-Maric-593/stats,live.dbpedia.org/page/Aleks_Maric,live.dbpedia.org/data/Aleks_Maric.json,NA,NA,NA,NA,NA,NA,NA,NA
Aleksandar Capin,2004,2004,"6'0""",72,"6'1.25""",73.25,6.104164225,73.25,176,"6'1.5""",73.5,"7'10""",94,NA,NA,NA,23,"9'9""",117,29,"10'3""",123,4,11.5,3.27,60,NA,draftexpress.com/profile/Aleksandar-Capin-5644/,draftexpress.com/profile/Aleksandar-Capin-5644/stats,live.dbpedia.org/page/Aleksandar_Capin,live.dbpedia.org/data/Aleksandar_Capin.json,NA,NA,NA,NA,NA,NA,NA,NA
Aleksandar Cvetkovic,2012,2012,NA,NA,"6'2""",74,6.1666642,74,165,"6'2""",74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,draftexpress.com/profile/Aleksandar-Cvetkovic-6140/,draftexpress.com/profile/Aleksandar-Cvetkovic-6140/stats,live.dbpedia.org/page/Aleksandar_Cvetkovic,live.dbpedia.org/data/Aleksandar_Cvetkovic.json,NA,NA,NA,NA,NA,NA,NA,NA
Aleksandar Ugrinoski,2007,2007,NA,NA,"6'2.75""",74.75,6.229164175,74.75,179,"6'6""",78,"7'11.5""",95.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,draftexpress.com/profile/Aleksandar-Ugrinoski-532/,draftexpress.com/profile/Aleksandar-Ugrinoski-532/stats,live.dbpedia.org/page/Aleksandar_Ugrinoski,live.dbpedia.org/data/Aleksandar_Ugrinoski.json,NA,NA,NA,NA,NA,NA,NA,NA
Aleksander Djuric,2003,2003,"6'10""",82,"6'11.25""",83.25,6.937497225,83.25,253,"7'0""",84,"9'0""",108,0.163,NA,NA,23.5,"10'11.5""",131.5,27.5,"11'3.5""",135.5,3,11.97,3.65,73,NA,draftexpress.com/profile/Aleksandar-Djuric-37145/,draftexpress.com/profile/Aleksandar-Djuric-37145/stats,live.dbpedia.org/page/Aleksander_Djuric,live.dbpedia.org/data/Aleksander_Djuric.json,NA,NA,NA,NA,NA,NA,NA,NA
Aleksander Radojevic,1999,1999,"7'2.5""",86.5,NA,NA,7.30833041,87.7,242,"7'1.5""",85.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,draftexpress.com/profile/Alex-Radojevic-4014/,draftexpress.com/profile/Alex-Radojevic-4014/stats,live.dbpedia.org/page/Aleksander_Radojevic,live.dbpedia.org/data/Aleksander_Radojevic.json,NA,NA,NA,NA,NA,NA,NA,NA
Aleksandros Sigkounas,2009,2009,"6'5.75""",77.75,"6'7""",79,6.5833307,79,232,"6'8""",80,"8'7""",103,NA,NA,NA,29,"11'0""",132,31,"11'2""",134,NA,NA,3.92,NA,NA,draftexpress.com/profile/Alexandros-Sigounas-36571/,draftexpress.com/profile/Alexandros-Sigounas-36571/stats,live.dbpedia.org/page/Aleksandros_Sigkounas,live.dbpedia.org/data/Aleksandros_Sigkounas.json,NA,NA,NA,NA,NA,NA,NA,NA
Ales Chan,2004,2004,"7'0""",84,"7'2""",86,7.1666638,86,255,"7'3""",87,"9'5""",113,NA,NA,NA,21,"11'2""",134,29,"11'10""",142,2,12.9,3.62,74,NA,draftexpress.com/profile/Ales-Chan-33830/,draftexpress.com/profile/Ales-Chan-33830/stats,live.dbpedia.org/page/Ales_Chan,live.dbpedia.org/data/Ales_Chan.json,NA,NA,NA,NA,NA,NA,NA,NA
Alex Acker,2005,2005,"6'3.75""",75.75,"6'4.75""",76.75,6.395830775,76.75,183,"7'0""",84,"8'6.5""",102.5,NA,NA,NA,28,"10'10.5""",130.5,32,"11'2.5""",134.5,11,11.67,3.35,50,60,draftexpress.com/profile/Alex-Acker-339/,draftexpress.com/profile/Alex-Acker-339/stats,live.dbpedia.org/page/Alex_Acker,live.dbpedia.org/data/Alex_Acker.json,2.3,2,3,60,Pistons,Pistons,Pepperdine,1/21/83
Alex Franklin,2010,2010,"6'4.5""",76.5,NA,NA,6.47499741,77.7,231,"6'10""",82,"8'8""",104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,draftexpress.com/profile/Alex-Franklin-21321/,draftexpress.com/profile/Alex-Franklin-21321/stats,live.dbpedia.org/page/Alex_Franklin,live.dbpedia.org/data/Alex_Franklin.json,NA,NA,NA,NA,NA,NA,NA,NA
Alex Harris,2008,2008,"6'4.5""",76.5,"6'5.5""",77.5,6.45833075,77.5,191,"6'9.75""",81.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,draftexpress.com/profile/Alex-Harris-1391/,draftexpress.com/profile/Alex-Harris-1391/stats,live.dbpedia.org/page/Alex_Harris,live.dbpedia.org/data/Alex_Harris.json,NA,NA,NA,NA,NA,NA,NA,NA
Alex Kirk,2009,2009,NA,NA,"6'9.5""",81.5,6.79166395,81.5,226,"7'3""",87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,draftexpress.com/profile/Alex-Kirk-18414/,draftexpress.com/profile/Alex-Kirk-18414/stats,live.dbpedia.org/page/Alex_Kirk,live.dbpedia.org/data/Alex_Kirk.json,NA,NA,NA,NA,NA,NA,NA,NA
Alex Len,2013,2013,NA,NA,NA,NA,NA,NA,NA,"7'3.5""",87.5,NA,NA,0.064,9,10.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,draftexpress.com/profile/Alex-Len-6156/,draftexpress.com/profile/Alex-Len-6156/stats,live.dbpedia.org/page/Alex_Len,live.dbpedia.org/data/Alex_Len.json,NA,NA,NA,NA,NA,NA,NA,NA
Alex Oriakhi,2011,2011,NA,NA,"6'9.25""",81.25,6.770830625,81.25,238,"7'3""",87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,draftexpress.com/profile/Alex-Oriakhi-5099/,draftexpress.com/profile/Alex-Oriakhi-5099/stats,live.dbpedia.org/page/Alex_Oriakhi,live.dbpedia.org/data/Alex_Oriakhi.json,NA,NA,NA,NA,NA,NA,NA,NA
Alex Oriakhi,2013,2013,"6'8""",80,"6'9.5""",81.5,6.79166395,81.5,258,"7'3.75""",87.75,"9'0""",108,0.116,8.25,9,27,"11'3""",135,32.5,"11'8.5""",140.5,20,11.87,3.45,NA,NA,draftexpress.com/profile/Alex-Oriakhi-5099/,draftexpress.com/profile/Alex-Oriakhi-5099/stats,live.dbpedia.org/page/Alex_Oriakhi,live.dbpedia.org/data/Alex_Oriakhi.json,NA,NA,NA,NA,NA,NA,NA,NA
Alex Poythress,2010,2010,"6'8""",80,"6'8.5""",80.5,6.76666396,81.2,201,"7'1""",85,"8'9""",105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,draftexpress.com/profile/Alex-Poythress-6286/,draftexpress.com/profile/Alex-Poythress-6286/stats,live.dbpedia.org/page/Alex_Poythress,live.dbpedia.org/data/Alex_Poythress.json,NA,NA,NA,NA,NA,NA,NA,NA
Alex Poythress,2011,2011,NA,NA,"6'8""",80,6.666664,80,213,"7'0""",84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,draftexpress.com/profile/Alex-Poythress-6286/,draftexpress.com/profile/Alex-Poythress-6286/stats,live.dbpedia.org/page/Alex_Poythress,live.dbpedia.org/data/Alex_Poythress.json,NA,NA,NA,NA,NA,NA,NA,NA
Alex Ruoff,2009,2009,"6'6.25""",78.25,"6'8""",80,6.666664,80,211,"6'7.25""",79.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,draftexpress.com/profile/Alex-Ruoff-5322/,draftexpress.com/profile/Alex-Ruoff-5322/stats,live.dbpedia.org/page/Alex_Ruoff,live.dbpedia.org/data/Alex_Ruoff.json,NA,NA,NA,NA,NA,NA,NA,NA
Alex Scales,2000,2000,"6'2.25""",74.25,"6'3""",75,6.2499975,75,185,"6'9""",81,"8'1.5""",97.5,NA,NA,NA,38.5,"11'4""",136,42.5,"11'8""",140,10,10.98,3.21,7,NA,draftexpress.com/profile/Alex-Scales-5424/,draftexpress.com/profile/Alex-Scales-5424/stats,live.dbpedia.org/page/Alex_Scales,live.dbpedia.org/data/Alex_Scales.json,NA,NA,NA,NA,NA,NA,NA,NA
Alex Stepheson,2011,2011,"6'8.25""",80.25,NA,NA,6.787497285,81.45,246,"7'0""",84,"8'8.25""",104.25,NA,NA,NA,33.5,"11'5.75""",137.75,NA,NA,NA,NA,12.86,3.48,NA,NA,draftexpress.com/profile/Alex-Stepheson-1390/,draftexpress.com/profile/Alex-Stepheson-1390/stats,live.dbpedia.org/page/Alex_Stepheson,live.dbpedia.org/data/Alex_Stepheson.json,NA,NA,NA,NA,NA,NA,NA,NA
Alex Tyus,2011,2011,"6'6.5""",78.5,NA,NA,6.64166401,79.7,207,"6'11.5""",83.5,"8'7.75""",103.75,NA,NA,NA,34,"11'5.75""",137.75,NA,NA,NA,NA,12.26,3.3,NA,NA,draftexpress.com/profile/Alex-Tyus-5777/,draftexpress.com/profile/Alex-Tyus-5777/stats,live.dbpedia.org/page/Alex_Tyus,live.dbpedia.org/data/Alex_Tyus.json,NA,NA,NA,NA,NA,NA,NA,NA
Alex Young,2012,2012,"6'4.5""",76.5,"6'5.75""",77.75,6.479164075,77.75,215,"6'10.75""",82.75,"8'8.5""",104.5,0.128,9.5,NA,30,"11'2.5""",134.5,34,"11'6.5""",138.5,10,11,3.28,NA,NA,draftexpress.com/profile/Alex-Young-6489/,draftexpress.com/profile/Alex-Young-6489/stats,live.dbpedia.org/page/Alex_Young,live.dbpedia.org/data/Alex_Young.json,NA,NA,NA,NA,NA,NA,NA,NA
Alexander Koul,1998,1998,"7'0""",84,NA,NA,7.09999716,85.2,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,draftexpress.com/profile/Alexander-Koul-36570/,draftexpress.com/profile/Alexander-Koul-36570/stats,live.dbpedia.org/page/Alexander_Koul,live.dbpedia.org/data/Alexander_Koul.json,NA,NA,NA,NA,NA,NA,NA,NA
Alexey Shved,2009,2009,"6'5""",77,"6'6.25""",78.25,6.520830725,78.25,186,"6'4.5""",76.5,"8'6""",102,NA,NA,NA,29,"10'11""",131,35,"11'5""",137,NA,NA,3.47,NA,NA,draftexpress.com/profile/Alexey-Shved-1097/,draftexpress.com/profile/Alexey-Shved-1097/stats,live.dbpedia.org/page/Alexey_Shved,live.dbpedia.org/data/Alexey_Shved.json,NA,NA,NA,NA,NA,NA,NA,NA
Alexis Ajinca,2007,2007,NA,NA,"7'0.75""",84.75,7.062497175,84.75,207,"7'8.75""",92.75,"9'4""",112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,draftexpress.com/profile/Alexis-Ajinca-534/,draftexpress.com/profile/Alexis-Ajinca-534/stats,live.dbpedia.org/page/Alexis_Ajinca,live.dbpedia.org/data/Alexis_Ajinca.json,NA,NA,NA,NA,NA,NA,NA,NA
Alfred Aboya,2009,2009,"6'7""",79,"6'8""",80,6.666664,80,240,"7'1""",85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,draftexpress.com/profile/Alfred-Aboya-5683/,draftexpress.com/profile/Alfred-Aboya-5683/stats,live.dbpedia.org/page/Alfred_Aboya,live.dbpedia.org/data/Alfred_Aboya.json,NA,NA,NA,NA,NA,NA,NA,NA
Ali Traore,2007,2007,"6'8.75""",80.75,"6'9.75""",81.75,6.812497275,81.75,249,"7'4""",88,"9'0.5""",108.5,0.121,NA,NA,25,"11'1.5""",133.5,29,"11'5.5""",137.5,11,12.16,3.52,74,NA,draftexpress.com/profile/Ali-Traore-1052/,draftexpress.com/profile/Ali-Traore-1052/stats,live.dbpedia.org/page/Ali_Traore,live.dbpedia.org/data/Ali_Traore.json,NA,NA,NA,NA,NA,NA,NA,NA
Aliun Guo,2009,2009,NA,NA,"6'3.5""",75.5,6.29166415,75.5,170,"6'4.5""",76.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,draftexpress.com/profile/Guo-Ailun-6122/,draftexpress.com/profile/Guo-Ailun-6122/stats,live.dbpedia.org/page/Aliun_Guo,live.dbpedia.org/data/Aliun_Guo.json,NA,NA,NA,NA,NA,NA,NA,NA
Allan Ray,2006,2006,"6'1""",73,"6'2.25""",74.25,6.187497525,74.25,204,"6'8""",80,"8'3.5""",99.5,0.098,NA,NA,28.5,"10'8""",128,35.5,"11'3""",135,9,11.01,3.2,32,NA,draftexpress.com/profile/Allan-Ray-158/,draftexpress.com/profile/Allan-Ray-158/stats,live.dbpedia.org/page/Allan_Ray,live.dbpedia.org/data/Allan_Ray.json,NA,NA,NA,NA,NA,NA,NA,NA
Allen Crabbe,2013,2013,"6'5.25""",77.25,"6'6.25""",78.25,6.520830725,78.25,197,"6'11.25""",83.25,"8'7.5""",103.5,0.047,8.25,8.5,30.5,"11'2""",134,36,"11'7.5""",139.5,10,10.67,3.32,NA,NA,draftexpress.com/profile/Allen-Crabbe-6477/,draftexpress.com/profile/Allen-Crabbe-6477/stats,live.dbpedia.org/page/Allen_Crabbe,live.dbpedia.org/data/Allen_Crabbe.json,NA,NA,NA,NA,NA,NA,NA,NA
Allen Iverson,1996,1996,"6'0""",72,NA,NA,6.09999756,73.2,167,"6'3.25""",75.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,draftexpress.com/profile/Allen-Iverson-2928/,draftexpress.com/profile/Allen-Iverson-2928/stats,live.dbpedia.org/page/Allen_Iverson,live.dbpedia.org/data/Allen_Iverson.json,1.1,1,1,1,76ers,76ers,Georgetown,6/7/75
Allerik Freeman,2011,2011,NA,NA,"6'4""",76,6.3333308,76,197,"6'3""",75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,draftexpress.com/profile/Allerik-Freeman-6461/,draftexpress.com/profile/Allerik-Freeman-6461/stats,live.dbpedia.org/page/Allerik_Freeman,live.dbpedia.org/data/Allerik_Freeman.json,NA,NA,NA,NA,NA,NA,NA,NA
Allerik Freeman,2012,2012,NA,NA,"6'3.5""",75.5,6.29166415,75.5,196,"6'3.5""",75.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,draftexpress.com/profile/Allerik-Freeman-6461/,draftexpress.com/profile/Allerik-Freeman-6461/stats,live.dbpedia.org/page/Allerik_Freeman,live.dbpedia.org/data/Allerik_Freeman.json,NA,NA,NA,NA,NA,NA,NA,NA
Alonzo Gee,2009,2009,"6'5.25""",77.25,"6'6.5""",78.5,6.54166405,78.5,225,"6'10""",82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,draftexpress.com/profile/Alonzo-Gee-1227/,draftexpress.com/profile/Alonzo-Gee-1227/stats,live.dbpedia.org/page/Alonzo_Gee,live.dbpedia.org/data/Alonzo_Gee.json,NA,NA,NA,NA,NA,NA,NA,NA
Alonzo Mourning,1992,1992,"6'9.5""",81.5,NA,NA,6.89166391,82.7,249,"7'6.5""",90.5,NA,NA,0.091,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,draftexpress.com/profile/Alonzo-Mourning-3677/,draftexpress.com/profile/Alonzo-Mourning-3677/stats,live.dbpedia.org/page/Alonzo_Mourning,live.dbpedia.org/data/Alonzo_Mourning.json,1.2,1,2,2,Hornets,Hornets,Georgetown,2/8/70
Aloysius Anagoynye,2003,2003,"6'6.75""",78.75,"6'8""",80,6.666664,80,257,"7'2.5""",86.5,"8'10""",106,0.105,NA,NA,31,"11'5""",137,34.5,"11'8.5""",140.5,6,12.93,3.3,66,NA,draftexpress.com/profile/Aloysius-Anagonye-5652/,draftexpress.com/profile/Aloysius-Anagonye-5652/stats,live.dbpedia.org/page/Aloysius_Anagoynye,live.dbpedia.org/data/Aloysius_Anagoynye.json,NA,NA,NA,NA,NA,NA,NA,NA
