"","latitude","longitude","popup","fillColor"
"1030",29.7601927,-95.3393896,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Dwight Davis</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Dwight Davis+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Houston, TX, USA<br>Years: 5<br>PPG: 8.6<br>MPG: 23.6<br>FG: 42.3<br>APG: 1.6<br>RPG: 5.9<br>3PT Percentage: NA<br>FT Percentage: 73</td></tr></table>","#00bfbf"
"1031",42.326127,-83.0504538,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>George Trapp</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=George Trapp+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Detroit, MI, USA<br>Years: 6<br>PPG: 8.8<br>MPG: 18.1<br>FG: 44.4<br>APG: 1<br>RPG: 3.9<br>3PT Percentage: NA<br>FT Percentage: 75.2</td></tr></table>","#00bfbf"
"1032",38.9072309,-77.0364641,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>John Battle</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=John Battle+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Washington, DC, USA<br>Years: 10<br>PPG: 8.7<br>MPG: 17.8<br>FG: 46.4<br>APG: 2.1<br>RPG: 1.3<br>3PT Percentage: 27.3<br>FT Percentage: 79.3</td></tr></table>","#00bfbf"
"1033",36.5817089,-86.5163833,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Corey Brewer</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Corey Brewer+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Portland, TN, USA<br>Years: 6<br>PPG: 9.5<br>MPG: 24.3<br>FG: 41.6<br>APG: 1.6<br>RPG: 3.1<br>3PT Percentage: 29.8<br>FT Percentage: 69.7</td></tr></table>","#00bfbf"
"1034",36.1018163,-78.4580543,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Henry Bibby</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Henry Bibby+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Franklinton, NC, USA<br>Years: 9<br>PPG: 8.6<br>MPG: 22.9<br>FG: 42.4<br>APG: 3.3<br>RPG: 2.3<br>3PT Percentage: 29.3<br>FT Percentage: 78.2</td></tr></table>","#00bfbf"
"1035",38.2526647,-85.7444557,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Charlie Tyra</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Charlie Tyra+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Louisville, KY, USA<br>Years: 5<br>PPG: 8.9<br>MPG: 22.4<br>FG: 38.7<br>APG: 0.9<br>RPG: 7.4<br>3PT Percentage: NA<br>FT Percentage: 67.2</td></tr></table>","#00bfbf"
"1036",40.7164881,-73.3217861,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Danny Green</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Danny Green+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: North Babylon, NY, USA<br>Years: 4<br>PPG: 8.7<br>MPG: 22.6<br>FG: 44.5<br>APG: 1.3<br>RPG: 2.9<br>3PT Percentage: 42.4<br>FT Percentage: 81.1</td></tr></table>","#00bfbf"
"1037",35.1495343,-90.0239801,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Lorenzen Wright</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Lorenzen Wright+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Memphis, TN, USA<br>Years: 13<br>PPG: 8<br>MPG: 23.8<br>FG: 45.9<br>APG: 0.8<br>RPG: 6.4<br>3PT Percentage: 6.9<br>FT Percentage: 64.5</td></tr></table>","#00bfbf"
"1038",42.3265152,-122.8755949,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Bruce Hale</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Bruce Hale+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Medford, OR, USA<br>Years: 3<br>PPG: 9.1<br>MPG: NA<br>FG: 33.3<br>APG: 3<br>RPG: 1.9<br>3PT Percentage: NA<br>FT Percentage: 76.3</td></tr></table>","#00bfbf"
"1039",40.65,-73.892,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Pearl Washington</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Pearl Washington+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Brooklyn, NY, USA<br>Years: 3<br>PPG: 8.6<br>MPG: 20.8<br>FG: 45.2<br>APG: 3.8<br>RPG: 1.9<br>3PT Percentage: 18.4<br>FT Percentage: 74.6</td></tr></table>","#00bfbf"
"1040",35.7331878,-81.3411974,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Bob Warlick</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Bob Warlick+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Hickory, NC, USA<br>Years: 5<br>PPG: 7.9<br>MPG: 17<br>FG: 40.1<br>APG: 2.1<br>RPG: 3<br>3PT Percentage: 0<br>FT Percentage: 60.3</td></tr></table>","#00bfbf"
"1041",39.9611755,-82.9837942,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Herb Williams</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Herb Williams+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Columbus, OH, USA<br>Years: 18<br>PPG: 10.8<br>MPG: 25.8<br>FG: 46.7<br>APG: 1.7<br>RPG: 5.9<br>3PT Percentage: 9.5<br>FT Percentage: 69.6</td></tr></table>","#00bfbf"
"1042",39.952335,-75.142789,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Wali Jones</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Wali Jones+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Philadelphia, PA, USA<br>Years: 11<br>PPG: 9.8<br>MPG: 23.2<br>FG: 40.9<br>APG: 3.1<br>RPG: 2.2<br>3PT Percentage: 24<br>FT Percentage: 80.2</td></tr></table>","#00bfbf"
"1043",32.2987573,-90.1618103,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Arvesta Kelly</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Arvesta Kelly+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Jackson, MS, USA<br>Years: 5<br>PPG: 8<br>MPG: 20.7<br>FG: 44.5<br>APG: 1.8<br>RPG: 2.6<br>3PT Percentage: 25.3<br>FT Percentage: 63.7</td></tr></table>","#00bfbf"
"1044",39.1031182,-84.5030196,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>LaSalle Thompson</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=LaSalle Thompson+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Cincinnati, OH, USA<br>Years: 15<br>PPG: 7.9<br>MPG: 21.6<br>FG: 49.2<br>APG: 1.2<br>RPG: 6.8<br>3PT Percentage: 15.4<br>FT Percentage: 73.7</td></tr></table>","#00bfbf"
"1045",41.611143,-86.7227195,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Ron Reed</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Ron Reed+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: La Porte, IN, USA<br>Years: 2<br>PPG: 8<br>MPG: 18.9<br>FG: 36.4<br>APG: 1.5<br>RPG: 6.4<br>3PT Percentage: NA<br>FT Percentage: 57.1</td></tr></table>","#00bfbf"
"1046",40.7282239,-73.7788516,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Khalid Reeves</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Khalid Reeves+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Queens, NY, USA<br>Years: 6<br>PPG: 7.8<br>MPG: 21.1<br>FG: 41.6<br>APG: 3.2<br>RPG: 2.1<br>3PT Percentage: 36.3<br>FT Percentage: 74.4</td></tr></table>","#00bfbf"
"1047",39.952335,-75.137289,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Frank Card</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Frank Card+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Philadelphia, PA, USA<br>Years: 5<br>PPG: 9.5<br>MPG: 22.6<br>FG: 46.1<br>APG: 1.2<br>RPG: 5.6<br>3PT Percentage: 17.6<br>FT Percentage: 63.2</td></tr></table>","#00bfbf"
"1048",44.4676624,26.1134787,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Gheorghe Muresan</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Gheorghe Muresan+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Triteni, Romania<br>Years: 6<br>PPG: 9.8<br>MPG: 21.9<br>FG: 57.3<br>APG: 0.5<br>RPG: 6.4<br>3PT Percentage: 0<br>FT Percentage: 64.4</td></tr></table>","#00bfbf"
"1049",40.4849769,-106.8317158,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Bob Doll</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Bob Doll+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Steamboat Springs, CO, USA<br>Years: 4<br>PPG: 8.4<br>MPG: NA<br>FG: 28.6<br>APG: 1.4<br>RPG: NA<br>3PT Percentage: NA<br>FT Percentage: 66.2</td></tr></table>","#00bfbf"
"1050",32.7801399,-96.6504511,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Micheal Williams</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Micheal Williams+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Dallas, TX, USA<br>Years: 10<br>PPG: 11<br>MPG: 25.2<br>FG: 46.4<br>APG: 5.8<br>RPG: 2.5<br>3PT Percentage: 22.7<br>FT Percentage: 86.8</td></tr></table>","#00bfbf"
"1051",40.1933767,-85.3843599,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Allen Leavell</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Allen Leavell+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Muncie, IN, USA<br>Years: 10<br>PPG: 9.5<br>MPG: 23.2<br>FG: 45<br>APG: 4.8<br>RPG: 1.7<br>3PT Percentage: 23.4<br>FT Percentage: 83.4</td></tr></table>","#00bfbf"
"1052",43.2341813,-86.2483921,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Don Nelson</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Don Nelson+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Muskegon, MI, USA<br>Years: 14<br>PPG: 10.3<br>MPG: 20.6<br>FG: 48<br>APG: 1.4<br>RPG: 4.9<br>3PT Percentage: NA<br>FT Percentage: 76.5</td></tr></table>","#00bfbf"
"1053",38.6270025,-90.1854042,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Bob Ferry</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Bob Ferry+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: St. Louis, MO, USA<br>Years: 10<br>PPG: 9.1<br>MPG: 20.2<br>FG: 43.3<br>APG: 1.4<br>RPG: 5.3<br>3PT Percentage: NA<br>FT Percentage: 66.4</td></tr></table>","#00bfbf"
"1054",38.3498195,-81.6306234,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Hot Rod Hundley</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Hot Rod Hundley+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Charleston, WV, USA<br>Years: 6<br>PPG: 8.4<br>MPG: 22.2<br>FG: 34.7<br>APG: 3.4<br>RPG: 3.3<br>3PT Percentage: NA<br>FT Percentage: 72.1</td></tr></table>","#00bfbf"
"1055",26.7753405,-80.0580969,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Alonzo Gee</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Alonzo Gee+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Riviera Beach, FL, USA<br>Years: 4<br>PPG: 9.1<br>MPG: 26.7<br>FG: 42.1<br>APG: 1.4<br>RPG: 4<br>3PT Percentage: 32.9<br>FT Percentage: 78.1</td></tr></table>","#00bfbf"
"1056",33.5215013,-84.3538128,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Toney Douglas</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Toney Douglas+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Jonesboro, GA, USA<br>Years: 4<br>PPG: 8.6<br>MPG: 20.3<br>FG: 40.7<br>APG: 2.4<br>RPG: 2.3<br>3PT Percentage: 35.9<br>FT Percentage: 83.5</td></tr></table>","#00bfbf"
"1057",38.5815719,-121.4843996,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Jim Eakins</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Jim Eakins+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Sacramento, CA, USA<br>Years: 10<br>PPG: 10.8<br>MPG: 24.8<br>FG: 50.4<br>APG: 1.8<br>RPG: 7.3<br>3PT Percentage: 0<br>FT Percentage: 78.8</td></tr></table>","#00bfbf"
"1058",41.4914236,-87.6744891,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Craig Hodges</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Craig Hodges+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Park Forest, IL, USA<br>Years: 10<br>PPG: 8.5<br>MPG: 21.7<br>FG: 46.1<br>APG: 2.5<br>RPG: 1.3<br>3PT Percentage: 40<br>FT Percentage: 82.8</td></tr></table>","#00bfbf"
"1059",40.6639916,-74.2007006,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Chris Gatling</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Chris Gatling+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Elizabeth, NJ, USA<br>Years: 11<br>PPG: 10.3<br>MPG: 19.7<br>FG: 51.3<br>APG: 0.7<br>RPG: 5.3<br>3PT Percentage: 24.9<br>FT Percentage: 66</td></tr></table>","#00bfbf"
"1060",41.8781136,-87.6873982,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Tony Allen</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Tony Allen+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Chicago, IL, USA<br>Years: 9<br>PPG: 8<br>MPG: 20.8<br>FG: 47.5<br>APG: 1.3<br>RPG: 3<br>3PT Percentage: 26.9<br>FT Percentage: 74.1</td></tr></table>","#00bfbf"
"1061",41.8791979,-87.8431155,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Shannon Brown</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Shannon Brown+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Maywood, IL, USA<br>Years: 7<br>PPG: 8.1<br>MPG: 18.7<br>FG: 42.1<br>APG: 1.2<br>RPG: 2<br>3PT Percentage: 33.2<br>FT Percentage: 81.1</td></tr></table>","#00bfbf"
"1062",38.9072309,-76.9814641,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Johnny Dawkins</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Johnny Dawkins+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Washington, DC, USA<br>Years: 9<br>PPG: 11.1<br>MPG: 27.5<br>FG: 45.6<br>APG: 5.5<br>RPG: 2.5<br>3PT Percentage: 33<br>FT Percentage: 85.7</td></tr></table>","#00bfbf"
"1063",37.7749295,-122.4064155,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Howie Dallmar</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Howie Dallmar+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: San Francisco, CA, USA<br>Years: 3<br>PPG: 9.6<br>MPG: NA<br>FG: 28.3<br>APG: 2.3<br>RPG: NA<br>3PT Percentage: NA<br>FT Percentage: 69.8</td></tr></table>","#00bfbf"
"1064",41.6639383,-83.554212,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Walter Piatkowski</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Walter Piatkowski+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Toledo, OH, USA<br>Years: 3<br>PPG: 9.3<br>MPG: 20.1<br>FG: 40.9<br>APG: 0.6<br>RPG: 3.9<br>3PT Percentage: 28.8<br>FT Percentage: 77.2</td></tr></table>","#00bfbf"
"1065",36.7282054,-76.5835621,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Rory Sparrow</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Rory Sparrow+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Suffolk, VA, USA<br>Years: 12<br>PPG: 9<br>MPG: 27<br>FG: 46.6<br>APG: 5<br>RPG: 2.1<br>3PT Percentage: 26<br>FT Percentage: 79.7</td></tr></table>","#00bfbf"
"1066",35.5642474,-89.6464672,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Tony Delk</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Tony Delk+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Covington, TN, USA<br>Years: 10<br>PPG: 9.1<br>MPG: 21.5<br>FG: 40.8<br>APG: 1.9<br>RPG: 2.5<br>3PT Percentage: 34.3<br>FT Percentage: 76.9</td></tr></table>","#00bfbf"
"1067",-26.3050883,-48.8460931,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Tiago Splitter</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Tiago Splitter+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Joinville, Brazil<br>Years: 3<br>PPG: 8.3<br>MPG: 19.3<br>FG: 57.2<br>APG: 1.1<br>RPG: 5.1<br>3PT Percentage: 0<br>FT Percentage: 67.5</td></tr></table>","#00bfbf"
"1068",32.1632079,-91.720681,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Woody Sauldsberry</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Woody Sauldsberry+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Winnsboro, LA, USA<br>Years: 7<br>PPG: 10.7<br>MPG: 27.7<br>FG: 34.8<br>APG: 1.1<br>RPG: 7.8<br>3PT Percentage: NA<br>FT Percentage: 61</td></tr></table>","#00bfbf"
"1069",41.8781136,-87.6593982,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Tom Hawkins</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Tom Hawkins+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Chicago, IL, USA<br>Years: 10<br>PPG: 8.7<br>MPG: 24.2<br>FG: 44.7<br>APG: 1.1<br>RPG: 6<br>3PT Percentage: NA<br>FT Percentage: 57</td></tr></table>","#00bfbf"
"1070",29.9510658,-90.0689323,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>D.J. Augustin</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=D.J. Augustin+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: New Orleans, LA, USA<br>Years: 5<br>PPG: 9.6<br>MPG: 24.5<br>FG: 40.1<br>APG: 4<br>RPG: 1.8<br>3PT Percentage: 37<br>FT Percentage: 87.2</td></tr></table>","#00bfbf"
"1071",34.0522342,-118.1646849,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Chris Mills</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Chris Mills+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Los Angeles, CA, USA<br>Years: 10<br>PPG: 11.2<br>MPG: 30.4<br>FG: 43.2<br>APG: 1.9<br>RPG: 4.9<br>3PT Percentage: 35.1<br>FT Percentage: 81.7</td></tr></table>","#00bfbf"
"1072",42.2814269,-83.3863214,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Grant Long</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Grant Long+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Wayne, MI, USA<br>Years: 15<br>PPG: 9.5<br>MPG: 28.4<br>FG: 46.7<br>APG: 1.7<br>RPG: 6.1<br>3PT Percentage: 28.3<br>FT Percentage: 76.1</td></tr></table>","#00bfbf"
